RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
92326,78230,San Antonio,TX,San Antonio-New Braunfels,Bexar County,756,153739,153509,153353,153425,153318,153375,153503,153724,153799,153780,153857,153966,153793,153364,153164,153183,153549,153730,153922,154131,154282,154987,155285,155553,155094,154857,154623,154529,154252,154146,154290,154641,155002,155041,155223,155478,156021,156500,157073,157553,158001,158345,158743,159311,160009,160738,161429,161897,162422,161261,160072,158698,158999,159233,159266,159050,158760,158601,158291,157842,157157,156664,156504,156669,157080,157226,157437,157419,157738,157911,158085,158244,158551,158961,159157,159521,160000,160760,161384,162010,162112,162065,161671,161379,161238,161479,162010,162533,163072,163507,163819,163712,164004,165280,167821,169643,171520,172062,172823,173132,173488,174541,174763,175312,175225,175430,175734,175987,176455,177050,177773,178286,178707,179475,180518,181271,181591,181965,182749,183672,184728,185868,187118,188485,189738,191185,192829,194901,197224,198749,198603,198018,197265,198072,199435,201341,202961,204015,204949,205466,206094,205059,203873,202428,202269,202282,202238,202155,202184,202077,201998,201584,201168,200575,199754,199111,198548,198319,197711,197222,196530,196400,196433,196796,196866,197045,197213,197713,198247,198918,199293,199503,199546,199607,198986,197741,196469,195736,195224,195179,194783,194487,193594,193312,193065,193177,193271,193618,193525,193305,193368,194398,195529,196695,197414,197498,197104,196360,196437,197396,198422,199703,200512,201016,201230,201789,203392,204858,206069,207247,208543,209528,210232,211026,212487,213951,215073,216426,217254,218123,217921,218165,218740,220107,221453,222410,223947,225212,226583,227269,228419,229930,231608,232244,232743,232744,233968,235255,236032,237126,238845,241255,243019,243737,244615,245408,246258,247324,249218,251844,254399,256186,257228,257722,258448,259490,260857,261787,262662,263406,263699,263548,263583,265068,266818,268598,269480,270050,270258,269802,269872,269716,271294,272678,274887,275690,276381,276667,276896,277157,277323,278174,278572,279062,278380
92354,78258,San Antonio,TX,San Antonio-New Braunfels,Bexar County,833,214349,214000,213944,214049,214027,213882,213789,213427,213123,212869,212838,212964,213058,213018,213031,213376,214093,214888,215307,215543,215372,216249,216588,217119,216775,217244,218080,218856,219224,219198,219315,219667,220451,220344,220635,220939,222202,223172,224082,224905,225602,226315,227356,228305,229036,229647,230273,230734,230892,228753,226815,224912,225648,226166,226679,226857,227319,227569,227522,227299,226853,226588,226129,226242,226570,226955,227080,227096,227053,227101,226997,227045,227259,227653,228556,229361,230498,231091,231869,232923,233759,234317,234129,233768,233656,233450,233487,233550,234126,234987,235501,235290,235581,237354,240850,243155,245449,246381,248017,248961,249490,250793,251458,252874,253270,253861,254498,255296,255885,256590,257628,258648,259961,261385,263361,264363,265031,265491,266379,267318,268497,270157,272149,274280,276276,278498,280554,282984,285625,287186,286931,285714,285085,286111,287462,289294,290491,291209,291800,292166,292779,291380,289892,288160,287564,286750,285734,284737,283048,281410,279935,279188,278220,277072,275695,274697,273747,273355,272416,271607,270275,269702,269068,268969,268794,269225,269666,270359,270919,271644,272278,272707,273143,273319,272450,270540,269014,268265,267799,267978,267825,267738,266473,266162,266107,266595,266697,267034,266623,266411,266657,268347,269791,271573,272650,273389,273190,272577,272950,274198,275780,277436,278435,279024,279067,279301,280727,282504,284768,286795,288763,290031,290806,291631,293028,294467,295683,297388,298684,299761,299687,299740,300120,301185,302673,303720,305608,306877,308615,309135,310542,311865,313509,314355,315406,315999,317555,319123,319786,320777,322335,324784,325922,325461,325091,324916,325018,325454,326814,329270,331629,333003,333355,333284,333182,333578,333898,334958,336201,337823,338115,337831,337716,339355,340699,341995,342257,342627,342713,342313,342657,342592,344147,345400,347661,348475,349500,350046,350492,350548,350127,350282,350437,351338,351378
92346,78250,San Antonio,TX,San Antonio-New Braunfels,Bexar County,880,89155,88891,88789,88796,88843,88978,89073,89146,89138,89133,89090,89025,88911,88885,88868,88870,88841,88774,88751,88689,88719,89331,89834,90342,90103,90064,90082,90276,90372,90406,90392,90474,90556,90661,90877,91191,91590,91948,92304,92653,93016,93354,93717,94047,94459,94838,95205,95400,95466,94581,93680,92831,92857,92834,92847,92841,92854,92756,92559,92346,92173,92056,92020,92018,92034,92001,91940,91860,91833,91850,91897,91996,92220,92498,92771,93073,93514,93994,94432,94889,95230,95416,95396,95364,95459,95667,96027,96389,96858,97195,97418,97362,97524,98366,99896,101056,102123,102683,103734,104502,105136,105948,106552,107356,107597,107887,108211,108525,108923,109013,109158,109171,109436,109736,110206,110476,110841,111154,111619,112153,112618,113278,114000,115072,116143,117353,118431,119598,120853,121663,121900,121777,121962,123099,124377,125646,126407,127200,128137,129000,129570,129134,128388,127587,127369,127123,126779,126303,125835,125407,125074,124785,124527,124116,123553,123070,122657,122345,122014,121851,121465,121118,121043,121350,121606,121691,121745,122070,122374,122738,122832,122877,122851,122563,121902,120891,120195,119613,119046,118677,118243,118109,117404,117025,116479,116368,116210,116353,116013,115806,115808,116595,117382,118095,118504,118713,118634,118313,118214,118437,118982,119662,120195,120572,120823,121126,121814,122625,123653,124631,125386,125797,126063,126477,127291,128082,128884,129867,130541,131168,131355,131905,132703,133769,134962,135621,136630,137363,138462,139036,139970,141036,142350,143300,144167,144745,145700,146671,147221,147883,149043,150522,151549,151723,152133,152641,153219,154021,155277,157358,159217,160560,161140,161662,162308,163113,163885,164701,165656,166584,166874,166810,166837,167817,168745,169859,170608,171434,171997,172274,172918,173392,174710,175795,177371,178091,178961,179618,180398,181070,181665,182487,183095,183775,183823
92312,78216,San Antonio,TX,San Antonio-New Braunfels,Bexar County,929,121315,120981,120827,120584,120523,120550,120945,121234,121582,121729,121841,121788,121449,121190,121141,121312,121586,121619,121849,121891,121917,122514,123081,123581,123182,123066,123047,123385,123440,123612,123570,123737,123858,123969,124112,124385,124915,125566,126182,126511,126833,127217,127843,128327,128836,129290,129813,130205,130500,129169,127830,126466,126687,126853,126834,126709,126469,126355,126043,125747,125384,125298,125330,125552,125834,126063,126417,126487,126781,126883,127030,127045,127167,127472,127864,128438,129220,129879,130286,130672,130952,131305,131331,131505,131623,131919,132152,132259,132578,132968,133378,133388,133460,134590,136546,138308,139913,140972,142334,143173,143521,144106,144404,145013,145276,145531,145949,146142,146407,146100,145760,145713,146379,147540,148488,149319,149717,150210,150176,150284,150222,150917,151647,152494,153293,154587,156229,157578,159009,159751,160585,160988,161670,163133,164777,166516,167619,168278,168841,169330,169902,169406,168508,167595,167584,167789,167648,167449,166536,165886,165129,164992,164548,163948,162979,162320,161830,161509,160988,160356,159470,158979,158837,159194,159383,159459,159441,159686,160175,160675,160570,160228,160087,160028,159436,158110,156919,155826,154900,154425,154200,154002,153254,152985,152869,153278,153336,153669,153407,152977,152833,153318,154064,154838,155624,156173,156019,155378,155043,155567,156180,157203,157831,158372,158494,158857,159867,161049,162157,163094,163998,164436,164756,165094,166192,167360,168559,169638,170526,171379,171706,172068,172780,173858,175081,175794,177167,178178,179250,179578,180563,181725,183234,184450,185763,186726,188010,189479,190231,191479,193313,195892,197575,198370,198653,199041,199095,199801,201135,203325,205545,206720,206976,206829,207159,207798,208962,209637,210810,211985,213106,213384,213871,215510,217161,218649,219515,220475,221135,220794,221004,221077,223047,224781,226751,227399,228331,229386,230786,232027,233027,234073,234233,234373,233606
92343,78247,San Antonio,TX,San Antonio-New Braunfels,Bexar County,992,105776,105470,105323,105226,105272,105326,105431,105404,105421,105488,105513,105458,105292,105150,105024,104937,104883,104867,104989,105092,105157,105757,106333,106921,106796,106840,106926,107128,107202,107249,107277,107399,107497,107566,107683,107959,108398,108829,109273,109736,110234,110707,111149,111584,112092,112495,112862,113047,113248,112245,111236,110184,110286,110314,110326,110245,110233,110187,110110,109977,109744,109605,109457,109414,109464,109572,109771,109847,109925,109955,109997,110188,110513,110762,110977,111287,111932,112540,113002,113427,113706,113822,113689,113561,113622,113971,114543,115111,115668,116099,116453,116454,116658,117584,119360,120649,121853,122290,122983,123349,123737,124665,125267,126078,126459,126864,127308,127642,128106,128488,128769,128788,128840,129003,129444,129692,129903,130168,130519,130805,131051,131434,132241,133423,134373,135526,136500,137859,138936,139463,139425,139383,139685,141046,142379,143828,144817,145768,146788,147533,148322,147989,147355,146510,146406,146453,146451,146260,145958,145671,145408,145236,144883,144502,143946,143644,143390,143128,142747,142502,141983,141535,141269,141393,141501,141454,141529,141751,142023,142394,142532,142595,142682,142686,142205,141133,140193,139694,139215,139081,138725,138652,138116,138035,137824,137972,137925,138121,137893,137613,137708,138593,139578,140425,140886,141160,141088,140625,140528,141144,142041,143052,143636,143995,144130,144323,145231,146262,147610,148722,149757,150345,150824,151350,152215,153010,153826,154881,155661,156363,156495,156804,157330,158168,159292,159986,161096,161914,162943,163381,164292,165298,166596,167436,168345,168967,170072,171216,171756,172529,173840,175764,177031,177349,177718,178095,178454,179083,180401,182687,184950,186468,187066,187435,188061,189058,190016,191077,192240,193441,193805,193791,193832,195021,196123,197493,198409,199295,199826,199825,200378,200780,202388,203658,205465,206208,206992,207593,208246,208938,209266,209954,210293,210898,210761
92329,78233,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1021,86858,86530,86384,86371,86323,86240,86247,86247,86263,86224,86144,86085,86098,86198,86239,86177,86100,86073,86080,86049,86044,86595,87092,87569,87436,87394,87408,87532,87685,87862,88030,88139,88225,88330,88568,88848,89156,89460,89782,90167,90579,90947,91226,91496,91806,92119,92357,92476,92437,91536,90631,89735,89690,89637,89677,89661,89644,89495,89270,88966,88687,88472,88375,88441,88618,88710,88718,88625,88645,88803,88987,89294,89659,90097,90516,90882,91390,91835,92189,92505,92621,92699,92499,92316,92300,92421,92749,93037,93424,93753,94008,94009,94075,94762,96185,97226,98222,98717,99725,100364,100870,101733,102285,103096,103408,103839,104191,104667,105246,105722,105880,106005,106144,106432,106826,107251,107731,108152,108608,108880,109009,109262,109842,110937,112223,113510,114692,115735,116704,117121,116935,116788,116941,117634,118514,119309,120290,121172,121974,122322,122590,122120,121687,120930,120957,120995,121013,120715,119655,118612,117751,117510,117153,116484,115636,115121,114916,114938,114957,115017,114484,114131,114071,114636,115026,115085,115335,115584,115848,115949,115572,115322,115197,115284,114961,114180,113480,113039,112542,112201,111483,111103,110235,109945,109537,109756,109839,110103,109940,109727,109860,110478,111131,111459,111665,111417,111155,110477,110409,110673,111239,111933,112342,112783,113051,113379,114044,114980,116160,117167,118069,118606,119075,119442,120061,120725,121528,122653,123653,124458,124790,125161,125730,126620,127696,128516,129632,130503,131550,132045,132864,133769,135046,135832,136547,136905,137810,138762,139190,139739,140728,142307,143356,143718,143894,144245,144606,145305,146426,148289,150029,151331,151658,152025,152577,153568,154453,155087,155895,156825,157516,157884,158268,159503,160839,162342,163304,164233,164752,164810,165066,165298,166494,167515,169038,169781,170631,171198,171748,172085,172604,173481,174145,174485,174240
92289,78155,Seguin,TX,San Antonio-New Braunfels,Guadalupe County,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134707,137593,140126,143675,145769,147181,148786,150655,152071,153494,154535,155073,155508,155473,155300,155336,156274,157824,159221,159539,159788,160246,161244,162104,162478,162685,162718,163145,163458,163928,163847,164533,165226,166276,166948,167713,168146,168199,168648,169917,171497,171816,170924,169576,169571,170951,171961,172148,171354,171756,172229,173126,173331,173240,173340,173479,174573,173904,173154,171720,171228,170278,169656,169087,167797,164228,160761,158247,157687,157297,156982,156409,156040,155921,155695,154777,153149,151609,150395,149961,148937,147962,146459,145712,145075,145189,145533,145980,146268,146576,146668,147055,146756,146959,146894,147241,147215,146734,146116,145021,144303,144349,144810,145581,146362,147494,148171,148689,149245,149676,150001,150091,151059,152394,154023,154750,154986,155356,156350,157827,160175,162225,163772,164251,164910,165522,166684,167400,167081,165960,164930,165292,165797,166375,166276,166310,166358,167246,168497,169746,170678,171615,172849,174235,175283,175829,176362,177585,179959,182687,184772,186108,186439,186667,187115,188058,188220,188583,188597,189614,190290,191711,192626,193071,193035,192805,193191,193545,194414,194846,195679,196786,197937,199191,200512,201789,203635,204288,204933,203895
92256,78109,Converse,TX,San Antonio-New Braunfels,Bexar County,1300,99582,99409,99337,99339,99424,99470,99514,99510,99603,99700,99857,99918,99894,99757,99630,99532,99592,99678,99796,99799,99847,100413,100941,101443,101374,101401,101530,101648,101742,101721,101785,101935,102163,102396,102697,103088,103470,103842,104231,104646,105070,105455,105963,106311,106620,106821,106998,107191,107282,106400,105232,104072,104003,104061,104101,104047,104055,103976,103682,103239,102854,102579,102460,102371,102430,102339,102262,102196,102316,102509,102713,102999,103394,103762,104060,104438,104937,105446,105871,106281,106648,106746,106697,106534,106629,106842,107210,107473,107802,108046,108232,108138,108257,109061,110550,111654,112750,113334,114313,115061,115675,116688,117343,118324,118797,119351,119912,120441,120919,121284,121516,121602,121764,121978,122514,122927,123389,123804,124097,124334,124449,124769,125304,125971,126718,127711,128890,129963,131001,131169,131156,130912,131208,132027,133160,134415,135351,136111,136759,137383,137840,137501,136869,135990,135823,135819,135784,135546,134656,133592,132615,131923,131345,130692,130000,129393,128590,128103,127529,127098,126393,125974,125845,126025,125962,125880,125804,126090,126370,126608,126586,126696,126955,127001,126331,125190,124151,123478,122841,122495,121863,121362,120259,119621,118853,118703,118414,118628,118284,118083,118086,118903,119678,120440,120922,121316,121493,121478,121700,121960,122260,122553,122685,122687,122734,123048,123919,124982,126214,127328,128266,128772,129225,129755,130487,131152,131953,133010,133999,134754,134893,135136,135473,136336,137378,138153,139199,139947,140840,141387,142362,143490,144740,145572,146291,146728,147482,148514,149134,149963,150995,152316,153048,153001,153052,153208,153549,154257,155332,156962,158287,159132,159339,159539,160093,160957,161874,162673,163548,164348,164627,164651,164871,166013,167195,168468,169299,170053,170568,170734,171285,171709,173025,173999,175513,176172,176881,177292,177728,178184,178536,179174,179666,180282,180413
92297,78201,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1301,70931,71043,71030,71142,71362,71679,71830,71905,71845,71904,71740,71580,71265,71028,70795,70539,70556,70660,70770,70712,70590,71219,71881,72601,72592,72613,72564,72749,72871,73132,73244,73381,73558,73833,74194,74455,74720,74995,75292,75674,76236,76861,77254,77451,77555,77929,78210,78389,78156,77117,76173,75419,75652,75954,76214,76274,76195,76255,76114,75983,75744,75790,75873,75860,75838,75796,75720,75500,75175,75112,75178,75416,75581,75753,75959,76098,76347,76505,76758,77072,77324,77668,77682,77801,77612,77381,77225,77440,78114,78875,79314,79415,79419,80192,81273,82059,82746,83180,83914,84408,85057,86127,86763,87273,87188,87560,88140,88733,88902,88971,88953,88999,89153,89633,90278,90571,90759,91085,91573,92041,92302,92663,93442,94343,95473,96373,97275,97878,98296,98472,98236,98039,97851,98383,98922,99675,100236,100577,100789,100740,101185,101429,101692,101848,102153,102447,102235,101881,100482,99478,98619,98652,98682,98051,97463,96696,96458,96130,95834,95562,95288,95329,95495,95732,95481,94585,93675,93314,93674,94347,94495,94800,94919,95119,94561,93874,93064,92222,91313,90294,89641,88844,88107,87357,86850,87169,87424,87954,87517,86997,86420,86374,86763,87439,88289,88628,88227,87352,87340,87661,88509,88987,89450,89534,89784,90289,90643,90952,90846,91359,92047,92947,93655,93979,94766,95162,95681,95956,96403,96676,96518,96566,97062,98170,99157,99627,100878,101827,103006,103507,104847,106255,108150,108793,109688,110137,111779,113078,113643,114151,115146,116765,118235,119237,119595,120164,120933,122687,124743,127053,129401,131565,133591,135249,136611,137747,138912,138544,138808,139104,140604,140601,140456,141609,143633,145578,147052,148448,149962,149797,149755,149333,150174,151447,153194,154579,155244,155846,156226,156820,156967,157358,157128,156839,156320
92309,78213,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1314,82963,82821,82760,82767,82997,83227,83486,83608,83656,83595,83455,83360,83189,83093,83015,83005,83140,83283,83408,83334,83251,83847,84363,84812,84614,84574,84629,84746,84963,85083,85170,85192,85325,85534,85860,86297,86670,86955,87172,87496,87949,88371,88853,89214,89691,90057,90414,90478,90439,89451,88450,87581,87771,88037,88131,88005,87846,87758,87655,87583,87460,87385,87328,87331,87473,87719,87931,87941,87850,87841,87851,88037,88179,88410,88563,88749,89143,89453,89834,90119,90272,90271,90079,89924,89909,90034,90368,90697,91160,91673,91977,91994,92094,92970,94489,95693,96718,97268,97985,98498,98986,99926,100664,101507,101947,102356,102558,102658,102791,102809,102815,102884,103244,103410,103701,103640,103616,103552,103814,104124,104407,104777,105515,106235,107151,108196,109209,110384,111480,112377,112391,111984,111792,112464,113441,114278,115062,115496,115927,115687,115795,115086,114512,113718,113620,113760,113780,113932,113184,112622,112055,112204,112108,111363,110354,109420,108987,108628,108302,107863,107273,107149,107581,108293,108459,108159,107709,107319,107104,107269,107368,107413,107345,107192,106705,105665,104734,104199,103772,103784,103440,103290,102749,102589,102447,102432,102113,102187,101775,101393,100947,101217,101724,102168,102457,102494,102164,101911,101915,102430,102969,103706,104289,104647,105020,105315,105656,105845,105989,106500,107150,107847,108130,108055,108353,109022,109917,110707,111282,111847,112061,112503,112994,113689,114314,114853,116008,116857,117882,118439,119411,120436,121682,122386,123164,123774,125062,126468,127368,128319,129648,131539,132904,133662,133225,133040,132929,134437,136506,139063,141374,142875,143545,143911,144490,145231,145939,146327,147187,148048,148795,148991,149307,150727,151988,153217,154057,155218,156383,156105,155855,155141,155975,156950,158688,159591,160457,161247,161973,162639,162968,163561,163771,164047,164224
92325,78229,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1360,101841,101734,101583,101545,101602,101959,102357,102654,102786,102936,103032,103078,102849,102495,102310,102233,102271,102059,101998,102019,102073,102610,102999,103395,102988,102840,102947,103458,103792,103882,103710,103661,103770,103950,104210,104543,105213,105879,106468,106609,106764,106951,107471,108012,108524,108760,108803,108890,108885,107892,106748,105731,105837,105949,105961,105927,105773,105696,105517,105419,105205,104994,105030,105350,105867,106239,106473,106349,106278,106178,106233,106209,106324,106572,106868,107103,107500,107823,108179,108458,108659,108721,108597,108567,108829,109245,109743,110239,111036,111848,112416,112474,112511,113426,114993,116356,117561,118351,119458,120058,120266,120869,121622,122645,123246,123326,123588,123620,124030,124353,124534,124530,124799,125673,126744,127472,127828,128048,128221,128640,129053,129895,130862,131907,132570,133315,134257,135709,137285,138365,138845,138659,138797,139239,140428,142025,143896,145171,146361,146980,147588,146967,146463,146065,146543,146972,146986,146765,146554,146550,146419,146150,145744,145243,144484,143897,143435,143207,142851,142291,140985,139923,139264,139407,139457,139500,139448,139506,139521,139730,139469,139380,139301,139358,138775,137558,136624,136205,136084,136280,136055,135856,135000,134630,134519,134761,134564,134256,133652,133250,133296,133709,134079,134274,134273,134172,133881,133505,133599,134077,134635,135268,135526,135922,136184,136723,137609,138710,139389,139932,140234,140589,140777,141321,142159,143018,143723,144721,145443,145910,145677,145744,146134,147050,148090,148718,149778,150483,151520,151941,153023,154059,155332,155486,155767,155738,156702,157705,158374,159118,160301,161948,163196,163699,163601,163607,163563,164516,165897,168088,170099,171736,172545,173253,173885,174827,175918,176226,176493,176826,177440,177724,177979,179103,180252,181178,181752,182180,182638,183348,184700,185630,186914,187670,189079,189442,189910,190280,190802,191547,192214,193303,193750,194326,194267
92323,78227,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1602,61532,61500,61645,61733,61987,62185,62419,62505,62548,62664,62751,62721,62612,62692,62844,63002,63189,63415,63653,63785,63853,64317,64714,65046,64920,64873,64938,65011,65067,65108,65118,65021,65012,65143,65393,65611,65817,66058,66366,66753,67229,67582,67930,68196,68503,68731,68828,68853,68818,68182,67534,66810,66757,66790,66832,66840,66869,66969,66954,66755,66455,66245,66141,66111,66240,66149,66083,65834,65781,65859,66008,66322,66631,66823,66937,67017,67379,67807,68231,68670,68887,68859,68593,68406,68345,68564,68782,69004,69135,69204,69329,69135,69322,69981,71422,72613,73952,74629,75503,76200,76989,77897,78393,78979,79177,79426,79719,79917,80106,80294,80433,80342,80241,80577,81068,81329,81335,81463,81721,82147,82513,82905,83285,83838,84529,85155,85797,86546,87434,88059,88255,88069,88125,88615,89300,89780,90089,90288,90445,90293,90243,89670,89151,88776,88846,88901,88625,88233,87285,86679,86056,86049,85623,84843,83824,83046,82666,82646,82499,82679,82052,81905,81691,82329,82628,82610,82500,82387,82422,82436,82308,82377,82467,82538,82222,81662,80887,80023,79304,79145,79147,78860,78268,77676,77401,77087,76827,76616,76350,76179,76100,76353,76653,76757,76929,76869,76678,76264,76170,76520,76773,77138,77309,77352,77461,77614,78026,78531,79291,80382,81322,81660,82011,82133,82595,82900,83174,83800,84012,84359,84262,84699,85281,86274,86902,87429,87943,88630,89256,89884,90843,91771,92939,93654,94628,94786,95234,95809,96327,97077,97897,99169,100071,100742,100771,100719,100395,100845,102093,104231,106594,108144,108868,109369,110221,111405,112797,113601,114711,115789,116897,117238,117411,118269,119128,119869,120475,121236,122002,121611,121835,122176,123849,125187,126630,127610,128533,129515,130345,131089,131502,132306,132503,132797,132416
